DSC,simulate,analyze,score,score.metric
83,bigstep,HPR,min_samp_bulk,779.089984239504
84,bigstep,HPR,min_samp_bulk,567.468083247927
85,bigstep,HPR,min_samp_bulk,958.5686234541043
86,bigstep,HPR,min_samp_bulk,1370.3992455874677
87,bigstep,HPR,min_samp_bulk,563.1467397724788
88,bigstep,HPR,min_samp_bulk,1047.1028690818039
89,bigstep,HPR,min_samp_bulk,1001.3855132638092
90,bigstep,HPR,min_samp_bulk,973.429397180158
91,bigstep,HPR,min_samp_bulk,1132.3452864226606
92,bigstep,HPR,min_samp_bulk,901.8951237817994
93,bigstep,HPR,min_samp_bulk,776.2016599159115
94,bigstep,HPR,min_samp_bulk,825.9721925832009
95,bigstep,HPR,min_samp_bulk,571.1735881212993
96,bigstep,HPR,min_samp_bulk,884.2470818609595
97,bigstep,HPR,min_samp_bulk,1097.7130540974904
98,bigstep,HPR,min_samp_bulk,1209.124387805821
99,bigstep,HPR,min_samp_bulk,817.6980297241357
100,bigstep,HPR,min_samp_bulk,915.1388654172792
1,bigstep,HPR,min_samp_tail,638.024810614882
2,bigstep,HPR,min_samp_tail,382.3438004015299
3,bigstep,HPR,min_samp_tail,1549.050697276124
4,bigstep,HPR,min_samp_tail,1506.0178188030777
5,bigstep,HPR,min_samp_tail,195.75871346031553
6,bigstep,HPR,min_samp_tail,1456.0535000663326
7,bigstep,HPR,min_samp_tail,1252.2007656818125
8,bigstep,HPR,min_samp_tail,1078.601563126296
9,bigstep,HPR,min_samp_tail,1926.8102740379234
10,bigstep,HPR,min_samp_tail,1887.472498454375
11,bigstep,HPR,min_samp_tail,1001.9567984297427
12,bigstep,HPR,min_samp_tail,1460.5624550956527
13,bigstep,HPR,min_samp_tail,851.8610271641991
14,bigstep,HPR,min_samp_tail,1356.6512800763614
15,bigstep,HPR,min_samp_tail,1020.5600855167314
16,bigstep,HPR,min_samp_tail,812.9395622958729
17,bigstep,HPR,min_samp_tail,261.48203288208896
18,bigstep,HPR,min_samp_tail,1566.5940739340083
19,bigstep,HPR,min_samp_tail,1312.8408752140977
20,bigstep,HPR,min_samp_tail,1303.4248641933625
21,bigstep,HPR,min_samp_tail,956.4999392057474
22,bigstep,HPR,min_samp_tail,903.8759256387469
23,bigstep,HPR,min_samp_tail,1615.0595424011851
24,bigstep,HPR,min_samp_tail,1563.2651608739645
25,bigstep,HPR,min_samp_tail,967.4378119687582
26,bigstep,HPR,min_samp_tail,1762.825944890322
27,bigstep,HPR,min_samp_tail,63.04076855992312
