DSC,simulate,analyze,score,score.metric
100,bigstep,HPR,beta2_bias,0.004861450000000017
1,bigstep,HPR,beta3_bias,0.12199500000000008
2,bigstep,HPR,beta3_bias,0.08638000000000012
3,bigstep,HPR,beta3_bias,0.21440500000000018
4,bigstep,HPR,beta3_bias,0.17140500000000003
5,bigstep,HPR,beta3_bias,0.03459499999999949
6,bigstep,HPR,beta3_bias,0.031489999999999796
7,bigstep,HPR,beta3_bias,0.13015000000000043
8,bigstep,HPR,beta3_bias,0.49502500000000005
9,bigstep,HPR,beta3_bias,0.06469500000000039
10,bigstep,HPR,beta3_bias,0.05174000000000056
11,bigstep,HPR,beta3_bias,0.13390000000000057
12,bigstep,HPR,beta3_bias,0.41446999999999967
13,bigstep,HPR,beta3_bias,0.3876400000000002
14,bigstep,HPR,beta3_bias,0.0587800000000005
15,bigstep,HPR,beta3_bias,0.17610499999999973
16,bigstep,HPR,beta3_bias,0.04439499999999974
17,bigstep,HPR,beta3_bias,0.17045500000000047
18,bigstep,HPR,beta3_bias,0.23838999999999988
19,bigstep,HPR,beta3_bias,0.031500000000000306
20,bigstep,HPR,beta3_bias,0.23213999999999935
21,bigstep,HPR,beta3_bias,0.29897500000000043
22,bigstep,HPR,beta3_bias,0.039530000000000065
23,bigstep,HPR,beta3_bias,0.089175
24,bigstep,HPR,beta3_bias,0.1296400000000002
25,bigstep,HPR,beta3_bias,0.03910499999999928
26,bigstep,HPR,beta3_bias,0.3938600000000001
27,bigstep,HPR,beta3_bias,0.10600499999999968
28,bigstep,HPR,beta3_bias,0.10611000000000015
29,bigstep,HPR,beta3_bias,0.08206500000000005
30,bigstep,HPR,beta3_bias,0.26487499999999997
31,bigstep,HPR,beta3_bias,0.07339999999999947
32,bigstep,HPR,beta3_bias,0.023015000000000008
33,bigstep,HPR,beta3_bias,0.3958050000000002
34,bigstep,HPR,beta3_bias,0.08108000000000004
35,bigstep,HPR,beta3_bias,0.24874499999999955
36,bigstep,HPR,beta3_bias,0.22432500000000033
37,bigstep,HPR,beta3_bias,0.19380499999999934
38,bigstep,HPR,beta3_bias,0.18565500000000057
39,bigstep,HPR,beta3_bias,0.13396000000000008
40,bigstep,HPR,beta3_bias,0.08933999999999997
41,bigstep,HPR,beta3_bias,0.1765800000000004
42,bigstep,HPR,beta3_bias,0.3711000000000002
43,bigstep,HPR,beta3_bias,0.16437999999999953
44,bigstep,HPR,beta3_bias,0.2264400000000002
45,bigstep,HPR,beta3_bias,0.0972950000000008
46,bigstep,HPR,beta3_bias,0.07056500000000021
47,bigstep,HPR,beta3_bias,0.20138000000000034
48,bigstep,HPR,beta3_bias,0.4355599999999997
49,bigstep,HPR,beta3_bias,0.5379500000000004
50,bigstep,HPR,beta3_bias,0.1867700000000001
51,bigstep,HPR,beta3_bias,0.0990599999999997
52,bigstep,HPR,beta3_bias,0.3175499999999998
53,bigstep,HPR,beta3_bias,0.03495000000000026
54,bigstep,HPR,beta3_bias,0.16061499999999995
55,bigstep,HPR,beta3_bias,0.09055999999999997
56,bigstep,HPR,beta3_bias,0.052400000000000446
57,bigstep,HPR,beta3_bias,0.05184500000000014
58,bigstep,HPR,beta3_bias,0.0946100000000003
59,bigstep,HPR,beta3_bias,0.20474499999999995
60,bigstep,HPR,beta3_bias,0.18496500000000005
61,bigstep,HPR,beta3_bias,0.16529500000000041
62,bigstep,HPR,beta3_bias,0.16324499999999986
63,bigstep,HPR,beta3_bias,0.12776999999999994
64,bigstep,HPR,beta3_bias,0.12454499999999946
65,bigstep,HPR,beta3_bias,0.18986499999999928
66,bigstep,HPR,beta3_bias,0.07385999999999981
67,bigstep,HPR,beta3_bias,0.06278999999999968
68,bigstep,HPR,beta3_bias,0.22603999999999935
69,bigstep,HPR,beta3_bias,0.10432499999999933
70,bigstep,HPR,beta3_bias,0.10766999999999971
71,bigstep,HPR,beta3_bias,0.03465499999999988
