DSC,simulate,analyze,score,score.metric
58,bigstep,HPR_obs,div,0.04675
59,bigstep,HPR_obs,div,0.049875
60,bigstep,HPR_obs,div,0.041
61,bigstep,HPR_obs,div,0.059875
62,bigstep,HPR_obs,div,0.03375
63,bigstep,HPR_obs,div,0.055625
64,bigstep,HPR_obs,div,0.045375
65,bigstep,HPR_obs,div,0.03225
66,bigstep,HPR_obs,div,0.03975
67,bigstep,HPR_obs,div,0.032875
68,bigstep,HPR_obs,div,0.045375
69,bigstep,HPR_obs,div,0.046875
70,bigstep,HPR_obs,div,0.03025
71,bigstep,HPR_obs,div,0.067875
72,bigstep,HPR_obs,div,0.034625
73,bigstep,HPR_obs,div,0.034
74,bigstep,HPR_obs,div,0.06675
75,bigstep,HPR_obs,div,0.101375
76,bigstep,HPR_obs,div,0.04375
77,bigstep,HPR_obs,div,0.048
78,bigstep,HPR_obs,div,0.0425
79,bigstep,HPR_obs,div,0.06425
80,bigstep,HPR_obs,div,0.0865
81,bigstep,HPR_obs,div,0.036
82,bigstep,HPR_obs,div,0.085125
83,bigstep,HPR_obs,div,0.036375
84,bigstep,HPR_obs,div,0.08275
85,bigstep,HPR_obs,div,0.055125
86,bigstep,HPR_obs,div,0.093875
87,bigstep,HPR_obs,div,0.069
88,bigstep,HPR_obs,div,0.056375
89,bigstep,HPR_obs,div,0.057625
90,bigstep,HPR_obs,div,0.054625
91,bigstep,HPR_obs,div,0.051375
92,bigstep,HPR_obs,div,0.023375
93,bigstep,HPR_obs,div,0.05875
94,bigstep,HPR_obs,div,0.063625
95,bigstep,HPR_obs,div,0.054875
96,bigstep,HPR_obs,div,0.031
97,bigstep,HPR_obs,div,0.054875
98,bigstep,HPR_obs,div,0.052625
99,bigstep,HPR_obs,div,0.35575
100,bigstep,HPR_obs,div,0.035625
1,bigstep,HPR_obs,time,181.61377382278442
2,bigstep,HPR_obs,time,171.3020055294037
3,bigstep,HPR_obs,time,210.4901087284088
4,bigstep,HPR_obs,time,195.26992011070251
5,bigstep,HPR_obs,time,174.42262387275696
6,bigstep,HPR_obs,time,170.59252452850342
7,bigstep,HPR_obs,time,212.07716631889343
8,bigstep,HPR_obs,time,175.22660660743713
9,bigstep,HPR_obs,time,218.53743314743042
10,bigstep,HPR_obs,time,184.0112328529358
11,bigstep,HPR_obs,time,172.45168256759644
12,bigstep,HPR_obs,time,221.50600481033325
13,bigstep,HPR_obs,time,197.9248082637787
14,bigstep,HPR_obs,time,154.92599081993103
15,bigstep,HPR_obs,time,216.94718742370605
16,bigstep,HPR_obs,time,174.2354702949524
17,bigstep,HPR_obs,time,170.9878158569336
18,bigstep,HPR_obs,time,196.13190412521362
19,bigstep,HPR_obs,time,196.10473346710205
20,bigstep,HPR_obs,time,175.44834923744202
21,bigstep,HPR_obs,time,181.28987383842468
22,bigstep,HPR_obs,time,203.81631731987
23,bigstep,HPR_obs,time,166.5957522392273
24,bigstep,HPR_obs,time,251.10404300689697
25,bigstep,HPR_obs,time,156.29396891593933
26,bigstep,HPR_obs,time,203.51552724838257
27,bigstep,HPR_obs,time,215.4087085723877
28,bigstep,HPR_obs,time,169.32177782058716
29,bigstep,HPR_obs,time,167.28939628601074
30,bigstep,HPR_obs,time,172.50859713554382
31,bigstep,HPR_obs,time,174.27211928367615
32,bigstep,HPR_obs,time,205.59435963630676
33,bigstep,HPR_obs,time,223.3343472480774
34,bigstep,HPR_obs,time,175.51823735237122
35,bigstep,HPR_obs,time,236.5572075843811
36,bigstep,HPR_obs,time,197.7019064426422
37,bigstep,HPR_obs,time,168.77487015724182
38,bigstep,HPR_obs,time,168.36115646362305
39,bigstep,HPR_obs,time,177.97962093353271
40,bigstep,HPR_obs,time,168.47825646400452
41,bigstep,HPR_obs,time,212.85237884521484
42,bigstep,HPR_obs,time,182.02930855751038
43,bigstep,HPR_obs,time,232.13551235198975
44,bigstep,HPR_obs,time,270.50768208503723
45,bigstep,HPR_obs,time,231.6143832206726
46,bigstep,HPR_obs,time,214.41235280036926
47,bigstep,HPR_obs,time,209.5232994556427
48,bigstep,HPR_obs,time,172.16214752197266
49,bigstep,HPR_obs,time,202.96181535720825
50,bigstep,HPR_obs,time,246.58398628234863
51,bigstep,HPR_obs,time,156.45314264297485
52,bigstep,HPR_obs,time,195.38840770721436
53,bigstep,HPR_obs,time,188.39434456825256
54,bigstep,HPR_obs,time,191.53469824790955
55,bigstep,HPR_obs,time,185.28703951835632
56,bigstep,HPR_obs,time,228.63214421272278
57,bigstep,HPR_obs,time,219.3657476902008
58,bigstep,HPR_obs,time,156.99899697303772
59,bigstep,HPR_obs,time,222.2413878440857
