DSC,simulate,analyze,score,score.metric
8,bigstep,HPR,beta2_value,1.1302043985055417
9,bigstep,HPR,beta2_value,1.1252328589824907
10,bigstep,HPR,beta2_value,1.1520990045147488
11,bigstep,HPR,beta2_value,1.106631260251686
12,bigstep,HPR,beta2_value,1.1235653753973045
13,bigstep,HPR,beta2_value,1.133964613735617
14,bigstep,HPR,beta2_value,1.1189648311326368
15,bigstep,HPR,beta2_value,1.1363029885390328
16,bigstep,HPR,beta2_value,1.1302224819205846
17,bigstep,HPR,beta2_value,1.127970499716185
18,bigstep,HPR,beta2_value,1.1733307508976838
19,bigstep,HPR,beta2_value,1.1594688357100698
20,bigstep,HPR,beta2_value,1.14409393431278
21,bigstep,HPR,beta2_value,1.2674867464768353
22,bigstep,HPR,beta2_value,1.1221135441780692
23,bigstep,HPR,beta2_value,1.1157658163958317
24,bigstep,HPR,beta2_value,1.0908989706037107
25,bigstep,HPR,beta2_value,1.064573979624002
26,bigstep,HPR,beta2_value,1.245672444287305
27,bigstep,HPR,beta2_value,1.0829181087818465
28,bigstep,HPR,beta2_value,1.1282711439134194
29,bigstep,HPR,beta2_value,1.1341177092921888
30,bigstep,HPR,beta2_value,1.095812776968606
31,bigstep,HPR,beta2_value,1.1776453749886282
32,bigstep,HPR,beta2_value,1.1258350196256555
33,bigstep,HPR,beta2_value,1.093167942301584
34,bigstep,HPR,beta2_value,1.1766400951539744
35,bigstep,HPR,beta2_value,1.117654172546506
36,bigstep,HPR,beta2_value,1.2751024138847111
37,bigstep,HPR,beta2_value,1.1333660384573443
38,bigstep,HPR,beta2_value,1.1488558108502318
39,bigstep,HPR,beta2_value,1.1347938449153283
40,bigstep,HPR,beta2_value,1.0869031981133903
41,bigstep,HPR,beta2_value,1.144743964258498
42,bigstep,HPR,beta2_value,1.0733447956411943
43,bigstep,HPR,beta2_value,1.1190739355224248
44,bigstep,HPR,beta2_value,1.0999944122294352
45,bigstep,HPR,beta2_value,1.139642366965534
46,bigstep,HPR,beta2_value,1.1233199031815964
