DSC,simulate,analyze,score,score.metric
80,bigstep,HPR_obs,cover_aug,NA
81,bigstep,HPR_obs,cover_aug,NA
82,bigstep,HPR_obs,cover_aug,NA
83,bigstep,HPR_obs,cover_aug,NA
84,bigstep,HPR_obs,cover_aug,NA
85,bigstep,HPR_obs,cover_aug,NA
86,bigstep,HPR_obs,cover_aug,NA
87,bigstep,HPR_obs,cover_aug,NA
88,bigstep,HPR_obs,cover_aug,NA
89,bigstep,HPR_obs,cover_aug,NA
90,bigstep,HPR_obs,cover_aug,NA
91,bigstep,HPR_obs,cover_aug,NA
92,bigstep,HPR_obs,cover_aug,NA
93,bigstep,HPR_obs,cover_aug,NA
94,bigstep,HPR_obs,cover_aug,NA
95,bigstep,HPR_obs,cover_aug,NA
96,bigstep,HPR_obs,cover_aug,NA
97,bigstep,HPR_obs,cover_aug,NA
98,bigstep,HPR_obs,cover_aug,NA
99,bigstep,HPR_obs,cover_aug,NA
100,bigstep,HPR_obs,cover_aug,NA
1,bigstep,HPR_obs,div,0.0275
2,bigstep,HPR_obs,div,0.025
3,bigstep,HPR_obs,div,0.036875
4,bigstep,HPR_obs,div,0.021
5,bigstep,HPR_obs,div,0.020375
6,bigstep,HPR_obs,div,0.031875
7,bigstep,HPR_obs,div,0.024
8,bigstep,HPR_obs,div,0.021625
9,bigstep,HPR_obs,div,0.023875
10,bigstep,HPR_obs,div,0.02075
11,bigstep,HPR_obs,div,0.054625
12,bigstep,HPR_obs,div,0.0185
13,bigstep,HPR_obs,div,0.0185
14,bigstep,HPR_obs,div,0.0185
15,bigstep,HPR_obs,div,0.021625
16,bigstep,HPR_obs,div,0.022875
17,bigstep,HPR_obs,div,0.018
18,bigstep,HPR_obs,div,0.03
19,bigstep,HPR_obs,div,0.027125
20,bigstep,HPR_obs,div,0.038375
21,bigstep,HPR_obs,div,0.026625
22,bigstep,HPR_obs,div,0.02175
23,bigstep,HPR_obs,div,0.032125
24,bigstep,HPR_obs,div,0.01725
25,bigstep,HPR_obs,div,0.026125
26,bigstep,HPR_obs,div,0.049
27,bigstep,HPR_obs,div,0.022
28,bigstep,HPR_obs,div,0.025875
29,bigstep,HPR_obs,div,0.01775
30,bigstep,HPR_obs,div,0.022875
31,bigstep,HPR_obs,div,0.021
32,bigstep,HPR_obs,div,0.02175
33,bigstep,HPR_obs,div,0.021375
34,bigstep,HPR_obs,div,0.022375
35,bigstep,HPR_obs,div,0.029125
36,bigstep,HPR_obs,div,0.025
37,bigstep,HPR_obs,div,0.026875
38,bigstep,HPR_obs,div,0.018875
39,bigstep,HPR_obs,div,0.024875
40,bigstep,HPR_obs,div,0.027
41,bigstep,HPR_obs,div,0.01925
42,bigstep,HPR_obs,div,0.015375
43,bigstep,HPR_obs,div,0.02425
44,bigstep,HPR_obs,div,0.02925
45,bigstep,HPR_obs,div,0.02275
46,bigstep,HPR_obs,div,0.066
47,bigstep,HPR_obs,div,0.04925
48,bigstep,HPR_obs,div,0.030125
49,bigstep,HPR_obs,div,0.0305
50,bigstep,HPR_obs,div,0.020375
51,bigstep,HPR_obs,div,0.043625
52,bigstep,HPR_obs,div,0.0305
53,bigstep,HPR_obs,div,0.033625
54,bigstep,HPR_obs,div,0.025125
55,bigstep,HPR_obs,div,0.024125
56,bigstep,HPR_obs,div,0.060125
57,bigstep,HPR_obs,div,0.024625
58,bigstep,HPR_obs,div,0.026375
59,bigstep,HPR_obs,div,0.0995
60,bigstep,HPR_obs,div,0.019625
61,bigstep,HPR_obs,div,0.022375
62,bigstep,HPR_obs,div,0.0205
63,bigstep,HPR_obs,div,0.0235
64,bigstep,HPR_obs,div,0.020375
65,bigstep,HPR_obs,div,0.02425
66,bigstep,HPR_obs,div,0.03125
67,bigstep,HPR_obs,div,0.021375
68,bigstep,HPR_obs,div,0.021625
69,bigstep,HPR_obs,div,0.0225
70,bigstep,HPR_obs,div,0.052375
71,bigstep,HPR_obs,div,0.020375
72,bigstep,HPR_obs,div,0.03425
73,bigstep,HPR_obs,div,0.034
74,bigstep,HPR_obs,div,0.01775
75,bigstep,HPR_obs,div,0.026375
76,bigstep,HPR_obs,div,0.021
77,bigstep,HPR_obs,div,0.018875
78,bigstep,HPR_obs,div,0.017625
79,bigstep,HPR_obs,div,0.215375
80,bigstep,HPR_obs,div,0.018625
81,bigstep,HPR_obs,div,0.02575
82,bigstep,HPR_obs,div,0.02775
83,bigstep,HPR_obs,div,0.021
84,bigstep,HPR_obs,div,0.02475
85,bigstep,HPR_obs,div,0.0215
86,bigstep,HPR_obs,div,0.032125
87,bigstep,HPR_obs,div,0.01475
88,bigstep,HPR_obs,div,0.0225
89,bigstep,HPR_obs,div,0.03375
90,bigstep,HPR_obs,div,0.019125
91,bigstep,HPR_obs,div,0.02175
92,bigstep,HPR_obs,div,0.02325
93,bigstep,HPR_obs,div,0.015125
94,bigstep,HPR_obs,div,0.021875
95,bigstep,HPR_obs,div,0.024375
96,bigstep,HPR_obs,div,0.029875
97,bigstep,HPR_obs,div,0.026625
98,bigstep,HPR_obs,div,0.024375
99,bigstep,HPR_obs,div,0.024
100,bigstep,HPR_obs,div,0.023375
1,bigstep,HPR_obs,time,377.68069672584534
2,bigstep,HPR_obs,time,479.3406491279602
3,bigstep,HPR_obs,time,380.0937979221344
4,bigstep,HPR_obs,time,438.3100483417511
5,bigstep,HPR_obs,time,380.59221386909485
6,bigstep,HPR_obs,time,308.62894320487976
7,bigstep,HPR_obs,time,330.2194244861603
8,bigstep,HPR_obs,time,389.0958878993988
9,bigstep,HPR_obs,time,356.94080448150635
10,bigstep,HPR_obs,time,360.34963870048523
11,bigstep,HPR_obs,time,368.9814395904541
12,bigstep,HPR_obs,time,406.97634506225586
13,bigstep,HPR_obs,time,336.53012704849243
14,bigstep,HPR_obs,time,409.45341086387634
15,bigstep,HPR_obs,time,383.07440185546875
16,bigstep,HPR_obs,time,319.0134220123291
17,bigstep,HPR_obs,time,397.6387059688568
18,bigstep,HPR_obs,time,399.557981967926
19,bigstep,HPR_obs,time,328.68937373161316
20,bigstep,HPR_obs,time,308.3353416919708
21,bigstep,HPR_obs,time,344.660439491272
22,bigstep,HPR_obs,time,388.41938829421997
23,bigstep,HPR_obs,time,418.40243768692017
24,bigstep,HPR_obs,time,434.4035623073578
25,bigstep,HPR_obs,time,318.93468284606934
26,bigstep,HPR_obs,time,356.5841860771179
27,bigstep,HPR_obs,time,395.07818627357483
28,bigstep,HPR_obs,time,390.73244881629944
29,bigstep,HPR_obs,time,410.35011315345764
30,bigstep,HPR_obs,time,409.3264615535736
31,bigstep,HPR_obs,time,458.14277172088623
32,bigstep,HPR_obs,time,513.1469457149506
33,bigstep,HPR_obs,time,452.96492862701416
34,bigstep,HPR_obs,time,439.1636242866516
35,bigstep,HPR_obs,time,445.41253423690796
36,bigstep,HPR_obs,time,491.96018075942993
37,bigstep,HPR_obs,time,351.10200333595276
38,bigstep,HPR_obs,time,393.59042406082153
39,bigstep,HPR_obs,time,382.6442246437073
40,bigstep,HPR_obs,time,360.67178988456726
41,bigstep,HPR_obs,time,364.16678190231323
42,bigstep,HPR_obs,time,459.3180558681488
43,bigstep,HPR_obs,time,457.81757378578186
44,bigstep,HPR_obs,time,331.671493768692
45,bigstep,HPR_obs,time,368.77900862693787
46,bigstep,HPR_obs,time,345.5322325229645
47,bigstep,HPR_obs,time,477.990398645401
48,bigstep,HPR_obs,time,309.92318964004517
49,bigstep,HPR_obs,time,401.1582226753235
50,bigstep,HPR_obs,time,463.7080399990082
51,bigstep,HPR_obs,time,376.5787193775177
52,bigstep,HPR_obs,time,439.02683091163635
53,bigstep,HPR_obs,time,389.051207780838
54,bigstep,HPR_obs,time,449.6802625656128
55,bigstep,HPR_obs,time,365.3933844566345
56,bigstep,HPR_obs,time,444.3625147342682
57,bigstep,HPR_obs,time,369.7189841270447
58,bigstep,HPR_obs,time,436.636750459671
59,bigstep,HPR_obs,time,382.6555938720703
60,bigstep,HPR_obs,time,327.657333612442
61,bigstep,HPR_obs,time,400.6971364021301
62,bigstep,HPR_obs,time,450.50312328338623
63,bigstep,HPR_obs,time,333.7053761482239
64,bigstep,HPR_obs,time,448.0963776111603
65,bigstep,HPR_obs,time,395.2179126739502
66,bigstep,HPR_obs,time,455.3683009147644
67,bigstep,HPR_obs,time,439.2306275367737
68,bigstep,HPR_obs,time,359.843288898468
69,bigstep,HPR_obs,time,456.87121772766113
70,bigstep,HPR_obs,time,439.21281361579895
