DSC,simulate,analyze,score,score.metric
41,bigstep,HPR,rhat,0
42,bigstep,HPR,rhat,0
43,bigstep,HPR,rhat,0
44,bigstep,HPR,rhat,0
45,bigstep,HPR,rhat,0
46,bigstep,HPR,rhat,0
47,bigstep,HPR,rhat,0
48,bigstep,HPR,rhat,0
49,bigstep,HPR,rhat,0
50,bigstep,HPR,rhat,0
51,bigstep,HPR,rhat,0
52,bigstep,HPR,rhat,0
53,bigstep,HPR,rhat,0
54,bigstep,HPR,rhat,0
55,bigstep,HPR,rhat,0
56,bigstep,HPR,rhat,0
57,bigstep,HPR,rhat,0
58,bigstep,HPR,rhat,0
59,bigstep,HPR,rhat,0
60,bigstep,HPR,rhat,0
61,bigstep,HPR,rhat,0
62,bigstep,HPR,rhat,0
63,bigstep,HPR,rhat,0
64,bigstep,HPR,rhat,0
65,bigstep,HPR,rhat,0
66,bigstep,HPR,rhat,0
67,bigstep,HPR,rhat,0
68,bigstep,HPR,rhat,0
69,bigstep,HPR,rhat,0
70,bigstep,HPR,rhat,0
71,bigstep,HPR,rhat,0
72,bigstep,HPR,rhat,0
73,bigstep,HPR,rhat,0
74,bigstep,HPR,rhat,0
75,bigstep,HPR,rhat,0
76,bigstep,HPR,rhat,0
77,bigstep,HPR,rhat,0
78,bigstep,HPR,rhat,0
79,bigstep,HPR,rhat,0
80,bigstep,HPR,rhat,0
81,bigstep,HPR,rhat,0
82,bigstep,HPR,rhat,0
83,bigstep,HPR,rhat,0
84,bigstep,HPR,rhat,0
85,bigstep,HPR,rhat,0
86,bigstep,HPR,rhat,0
87,bigstep,HPR,rhat,0
88,bigstep,HPR,rhat,0
89,bigstep,HPR,rhat,0
90,bigstep,HPR,rhat,0
91,bigstep,HPR,rhat,0
92,bigstep,HPR,rhat,0
93,bigstep,HPR,rhat,0
94,bigstep,HPR,rhat,0
95,bigstep,HPR,rhat,0
96,bigstep,HPR,rhat,0
97,bigstep,HPR,rhat,0
98,bigstep,HPR,rhat,0
99,bigstep,HPR,rhat,0
100,bigstep,HPR,rhat,0
1,bigstep,HPR,min_samp_bulk,2464.0605067273805
2,bigstep,HPR,min_samp_bulk,1160.3656395844478
3,bigstep,HPR,min_samp_bulk,874.3660437934658
4,bigstep,HPR,min_samp_bulk,1921.7421690211925
5,bigstep,HPR,min_samp_bulk,2186.5497083650303
6,bigstep,HPR,min_samp_bulk,1609.5088724986285
7,bigstep,HPR,min_samp_bulk,1749.2530171215355
8,bigstep,HPR,min_samp_bulk,1740.2140076588212
9,bigstep,HPR,min_samp_bulk,939.2437574921674
10,bigstep,HPR,min_samp_bulk,1963.2748297718404
11,bigstep,HPR,min_samp_bulk,1494.194267901244
12,bigstep,HPR,min_samp_bulk,2492.242342892087
13,bigstep,HPR,min_samp_bulk,2133.7788428217364
14,bigstep,HPR,min_samp_bulk,2150.8508419988502
15,bigstep,HPR,min_samp_bulk,1766.8640684564066
16,bigstep,HPR,min_samp_bulk,3451.1126014227402
17,bigstep,HPR,min_samp_bulk,1255.38976790756
18,bigstep,HPR,min_samp_bulk,1472.6515639700344
19,bigstep,HPR,min_samp_bulk,3452.6595235733726
20,bigstep,HPR,min_samp_bulk,3143.0720833245664
21,bigstep,HPR,min_samp_bulk,2499.9779179805105
22,bigstep,HPR,min_samp_bulk,1726.33706216048
23,bigstep,HPR,min_samp_bulk,1624.574800883299
24,bigstep,HPR,min_samp_bulk,1433.4655300088803
25,bigstep,HPR,min_samp_bulk,1473.059969485549
26,bigstep,HPR,min_samp_bulk,1195.3044411090714
27,bigstep,HPR,min_samp_bulk,1400.888734473264
28,bigstep,HPR,min_samp_bulk,1598.4988831600945
29,bigstep,HPR,min_samp_bulk,1409.749204213675
30,bigstep,HPR,min_samp_bulk,1685.2480142624356
31,bigstep,HPR,min_samp_bulk,2308.92606979825
32,bigstep,HPR,min_samp_bulk,2106.6897876060752
33,bigstep,HPR,min_samp_bulk,1144.1035602675317
34,bigstep,HPR,min_samp_bulk,2171.918120524214
35,bigstep,HPR,min_samp_bulk,2902.2982868073404
36,bigstep,HPR,min_samp_bulk,1340.640172676421
37,bigstep,HPR,min_samp_bulk,913.6608418133899
38,bigstep,HPR,min_samp_bulk,1278.2649518223677
39,bigstep,HPR,min_samp_bulk,1768.8996456188145
40,bigstep,HPR,min_samp_bulk,1899.9383291125043
41,bigstep,HPR,min_samp_bulk,1076.7402033499984
42,bigstep,HPR,min_samp_bulk,1551.0341920428923
43,bigstep,HPR,min_samp_bulk,1723.7912337698756
44,bigstep,HPR,min_samp_bulk,929.005832457045
45,bigstep,HPR,min_samp_bulk,842.1956222840219
46,bigstep,HPR,min_samp_bulk,1612.485569493291
47,bigstep,HPR,min_samp_bulk,1505.0397336007136
48,bigstep,HPR,min_samp_bulk,2104.360934234026
49,bigstep,HPR,min_samp_bulk,1172.3574415106061
50,bigstep,HPR,min_samp_bulk,1496.4631483210537
51,bigstep,HPR,min_samp_bulk,1386.801250520391
52,bigstep,HPR,min_samp_bulk,3595.069320546624
53,bigstep,HPR,min_samp_bulk,1216.0494546415664
54,bigstep,HPR,min_samp_bulk,1544.1337189858507
55,bigstep,HPR,min_samp_bulk,2714.4868746601965
56,bigstep,HPR,min_samp_bulk,1721.6012543160523
57,bigstep,HPR,min_samp_bulk,2374.419674869867
58,bigstep,HPR,min_samp_bulk,2067.6187074362506
59,bigstep,HPR,min_samp_bulk,1221.4180824837365
60,bigstep,HPR,min_samp_bulk,1882.1484623879617
61,bigstep,HPR,min_samp_bulk,2252.4797069336387
62,bigstep,HPR,min_samp_bulk,1361.5412769320244
63,bigstep,HPR,min_samp_bulk,2012.665569661134
64,bigstep,HPR,min_samp_bulk,1573.0806474074627
65,bigstep,HPR,min_samp_bulk,1855.3680287498446
66,bigstep,HPR,min_samp_bulk,2011.5759978631825
67,bigstep,HPR,min_samp_bulk,3436.437477401297
68,bigstep,HPR,min_samp_bulk,2035.8396721490408
69,bigstep,HPR,min_samp_bulk,349.19410696994703
70,bigstep,HPR,min_samp_bulk,1757.8663963572144
71,bigstep,HPR,min_samp_bulk,2252.710145640212
72,bigstep,HPR,min_samp_bulk,2030.5900901391808
73,bigstep,HPR,min_samp_bulk,1188.1476970834876
74,bigstep,HPR,min_samp_bulk,2646.756448197494
75,bigstep,HPR,min_samp_bulk,1610.8030041813408
76,bigstep,HPR,min_samp_bulk,1678.3158275909655
77,bigstep,HPR,min_samp_bulk,1358.2565375132872
78,bigstep,HPR,min_samp_bulk,1260.2251231276418
79,bigstep,HPR,min_samp_bulk,1223.186814386092
80,bigstep,HPR,min_samp_bulk,2927.4270054407307
81,bigstep,HPR,min_samp_bulk,1002.0823971872496
82,bigstep,HPR,min_samp_bulk,1568.8423305359975
83,bigstep,HPR,min_samp_bulk,1440.7769292005978
